General Attribute,Matched Medical Attributes,Accuracy,Label
medication,Pain Relief Medication; Explanation Of Plan : Medication,0.9949275851249695,medical
ulcer,Pud Peptic Ulcer Disease; Penetrating Ulcer; Ulcer Of Lower Extremity; Ulcer Of Foot,0.9949380159378052,medical
signs,Neurological Signs Symptoms; Monitor Patient S Vital Signs; Signs Neurologic,0.9949381351470947,medical
nominal,Tuberculosis Status : Type : Point In Time : Patient : Nominal : Reported; Electrocardiograph Lead : Finding : To Identify Measures At A Point In Time : Patient : Nominal; Respiratory Status : Finding : Point In Time : Patient : Nominal; Nasogastric Tube Site : Anatomy : Point In Time : Patient : Nominal,0.9949566721916199,medical
transseptal,Transseptal Catheter,0.994962215423584,medical
triple,Triple Luman Catheter,0.9949769377708435,medical
feeding,Tube Feeding Of Patient; Feeding Tube Device; Nasoduodenal Feeding Tube; Nasojejunal Feeding Tube; Patient Feeding Technique,0.9949832558631897,medical
x,X Ray Electromagnetic Radiation; X Ray Of Chest Pa And Lateral Views Procedure; X Ray Of Chest : Right Sided Mediastinal Lymphadenopathy; Abnormal X Rays; X Ray Report; X Ray Of Foot : Postoperative Findings; Standard Chest X Ray Normal; Hand X Ray Periosteal New Bone Formation,0.9950233101844788,medical
nuclear,Medical Imaging Magnetic Resonance Nuclear Magnetic Resonance; Nuclear Medicine Imaging Procedure; Nuclear Magnetic Resonance Imaging Brain; Nuclear Receptor Subfamily 2 Group B Member 1; Structure Of Anterior Nuclear Group Of Thalamus,0.9950366616249084,medical
jejunostomy,Drug Administration Via Jejunostomy,0.9950422644615173,medical
units,Units Hospital,0.9950556755065918,medical
antibiotics,Administration Of Antibiotics,0.9950584769248962,medical
decompression,Decompression Tubes; Laminectomy Decompression; Spinal Decompression Surgery,0.9950631856918335,medical
anatomy,Nasogastric Tube Site : Anatomy : Point In Time : Patient : Nominal,0.9950791001319885,medical
heart,Enlarged Heart; Heart Beating Process; Diagnostic Ultrasound Of Heart; Procedures On Heart Pericardium; Systolic Congestive Heart Failure; Heart . Atrium . Right; Section 3 Heart And Pericardium; Border Of Heart; Diastolic Heart Failure; Normal Heart Size; Diastolic Congestive Heart Failure; Structure Of Right Side Of Heart; Structure Of Apex Of Heart; Ejection Fraction : Volume Fraction : Point In Time : Heart . Ventricle . Left : Quantitative; Heart Left Ventricular Wall; Ischaemic Heart Disease Angina; Mass Of Heart; Transplantation Of Heart; Observation Of Heart,0.9951116442680359,medical
mediastinal,Mediastinal Lymphadenopathy; Biopsy Of Mediastinal Lymph Node; Structure Of Anterior Mediastinal Lymph Node; Mediastinal Emphysema; Mediastinal Adenopathy; Anterior Mediastinal Part Of Chest; X Ray Of Chest : Right Sided Mediastinal Lymphadenopathy; Mediastinal Displacement; Mediastinal Drain; Mediastinal Density; Middle Mediastinal Mass,0.9951176047325134,medical
angiography,Computed Tomography Angiography Of Thorax; Diagnostic Angiography; Angiography Of Cerebral Arteries : Tumor Blush; Angiography Of Intracranial Vessels; Magnetic Resonance Imaging Angiography Of Head; Magnetic Resonance Angiography; Multi Detector Computed Tomography Angiography; Angiography Of Extremity,0.9951326251029968,medical
negative,Surgical Margins Negative; Negative Lymph Node,0.9951351284980774,medical
trachea,Exteriorisation Of Trachea; Neoplasm Of The Trachea; Resection Of Carina Of Trachea; Squamous Cell Carcinoma Of The Trachea; Perforation Of Trachea; Biopsy Of Trachea; Trachea And Esophagus,0.995140016078949,medical
local,Under Local Anaesthesia; Local Infection Of Wound; Local Area,0.9951518774032593,medical
findings,Chest Findings; Vitreous Findings; Physical Assessment Findings; Incidental Findings; No Abnormal Findings; X Ray Of Foot : Postoperative Findings; Neurological Symptom Findings; No Significant Findings,0.9951558113098145,medical
pleura,Thickening Of Pleura; Procedures On Lung Pleura; Metastasis From Malignant Neoplasm Of Pleura; Disorders Of Thoracic Pleura; Lung And Pleura; Neoplasm Of The Pleura,0.9951581954956055,medical
sinuses,Thrombosis Of Venous Sinuses; Diseases Of The Maxillary Sinuses; Disorder Of Paranasal Sinuses; Head Sinuses; Head Sinuses Orbit,0.9951587319374084,medical
sphincter,Endoscopic Incision Of Sphincter Of Oddi,0.9951818585395813,medical
anesthesia,Environment Postoperative Anesthesia Care Unit; General Anesthesia Procedure; Monitored Anesthesia Care Mac For Deep Complex Complicated Or Markedly Invasive Surgical Procedure,0.9951891899108887,medical
tomography,Multisection : Finding : Point In Time : Abdomen : Narrative : Computerized Tomography; Computerized Tomography Of Pelvis; Computerized Axial Tomography Of Thorax; Computerized Transaxial Tomography Without Iv Contrast; Computerized Axial Tomography Of Abdomen; Computerized Axial Tomography Of Brain With Radiopaque Contrast; Tomography Multidetector Row Computed; Computerized Axial Tomography Without Contrast; Positron Emission Tomography With Computed Tomography; Contrast Enhanced Computed Tomography; Computed Tomography Angiography Of Thorax; Computed Tomography Of Lungs; Ct Computerised Tomography Guidance; Computed Tomography Cystography; Computerized Tomography Of Neck; Computed Tomography Of Abdomen And Pelvis Procedure; High Resolution Computed Tomography; Computed Tomography Perfusion Imaging; Fluorodeoxyglucose Positron Emission Tomography; Computed Tomography Of The Brain Without Contrast; Computerised Tomography With Intravenous Contrast; Computerised Tomography Of Spine; Computed Tomography Of Cervical Spine; Computerized Tomography Limited Or Localized Follow Up Study; Pelvic Computed Tomography With Contrast; Computed Tomography Of Abdomen : Pancreas Not Well Visualized Procedure; Expiratory Computed Tomography; Fdg Positron Emission Tomography And Computed Tomography Scan; Multi Detector Computed Tomography Angiography; Drainage Using Computed Tomography Guidance; Computed Tomography Of Chest Abdomen And Pelvis Procedure; Computed Tomography Of Abdomen : Adrenal Gland Not Visualized Procedure; Computerised Tomography For Guidance Localisation; Medical Imaging Single Photon Emission Computed Tomography; Computed Tomography Of Thoracic Spine; Computed Tomography Guided Core Biopsy; Tomography Spiral Computer Assisted; Abdominal Computed Tomography Liver; Interventional Computed Tomography Service; Neck Computed Tomography With Contrast; Multiphasic Computed Tomography Of The Abdomen; Computed Tomography Of Lumbar Spine,0.9951907396316528,medical
temporary,Temporary Pacemaker,0.9951933026313782,medical
colon,Wall Of Colon; Colon And Rectum; Rectum And Sigmoid Colon; Colon Diverticulum Anatomic Structure; Ascending Colon Structure; Descending Colon Structure; Colon Resection; Abscess With Diverticular Disease Of Colon; Segment Of Colon; Cecum And Ascending Colon; Colon Inflammation; Segmental Excision Of Colon; Complete Resection Of Colon; Congenital Redundant Colon,0.9952055215835571,medical
time,Multisection : Finding : Point In Time : Abdomen : Narrative : Computerized Tomography; Before Time; Multisection : Finding : Point In Time : Spine . Lumbar : Narrative : Mri; Multisection : Finding : Point In Time : Spine . Thoracic : Narrative : Mri; Procedure Time Out; Multisection : Finding : Point In Time : Spine . Cervical : Narrative : Mri; Normal Capillary Refill Time; Tuberculosis Status : Type : Point In Time : Patient : Nominal : Reported; Electrocardiograph Lead : Finding : To Identify Measures At A Point In Time : Patient : Nominal; Transverse Relaxation Time Fluid Attenuated Inversion Recovery Mri; Number Of Unsuccessful Attempts : Number : Point In Time : Patient : Quantitative; Point In Time; Minute Of Time; Multisection : Finding : Point In Time : Abdomen : Narrative : Mri; Time Between Waking And First Smoke After 60 Minutes; Ejection Fraction : Volume Fraction : Point In Time : Heart . Ventricle . Left : Quantitative; At Any Time; Outs Time; Respiratory Status : Finding : Point In Time : Patient : Nominal; Breaths : Number Count Time : Point In Time : Respiratory System : Quantitative; A Very Short Time; Nasogastric Tube Site : Anatomy : Point In Time : Patient : Nominal; Swallowing Function Pharyngeal Stage Transit Time; Most Of The Time,0.995208203792572,medical
scan,Radioisotope Scan Of Bone; Radioisotope Scan Of Lung; Ct Scan Of Abdomen Without And With Iv Contrast Procedure; Bone Scan Abnormal; Scan With Contrast; Ct Scan Chest With Contrast; Abdominal Ct Scan With Contrast; Fdg Positron Emission Tomography And Computed Tomography Scan; Red Blood Cell Scan; Limited Ct Scan; Luss Ultrasound Scan Of Liver,0.9952088594436646,medical
pelvis,Computerized Tomography Of Pelvis; Multisection : Find : Pt : Abdomen Pelvis : Doc : Ct; Chest Abdomen And Pelvis; Vasculature Of Pelvis; Pelvis And Lower Extremity; Computed Tomography Of Abdomen And Pelvis Procedure; Pelvis Sacrum Sacroiliac Joint; Ct Of Abdomen And Pelvis Without Contrast; Ultrasound Of The Pelvis; Abdomen Pelvis Ureter Pelvis Urinary Bladder; Computed Tomography Of Chest Abdomen And Pelvis Procedure; Bilateral Extrarenal Pelvis,0.9952426552772522,medical
prior,Prior Radiation Therapy; Prior Patient Evaluation For Current Chief Complaint; Gdc Prior Malignancy Terminology,0.9952434301376343,medical
operative,Post Operative Finding; Operative Procedures On The Abdomen; Pre Operative Examination; Pre Operative Evaluation; Operative Procedures; Operative Bleeding; Intra Operative; General Operative Procedures On The Nervous System,0.9952629804611206,medical
stenosis,Foraminal Stenosis; Central Stenosis; Ras Renal Artery Stenosis; Mitral Valve Stenosis; Aortic Valve Stenosis; Stenosis Of Bronchus,0.9952844977378845,medical
wedge,Wedge Shaped; Wedge Biopsy; Defect Wedge Shaped; Wedge Resection Of Lung; Wedge Resection Action,0.9952982068061829,medical
subdural,Subdural Intracranial Haemorrhage; Occipital Subdural Haematoma; Subdural Fluid; Subdural Hematomas Acute; Chronic Subdural Hemorrhage; Evacuation Of Intracranial Subdural Haematoma; Bifrontal Subdural Hygroma,0.9953058362007141,medical
follow,Active Follow Up; Follow Up Studies; Computerized Tomography Limited Or Localized Follow Up Study; Further Follow Up; Dedicated Small Bowel Series Ugi Sb Follow Through; Month Follow Up,0.9953101873397827,medical
diastolic,Murmur Apical Diastolic With Presystolic Accentuation; Diastolic Heart Failure; End Diastolic; Diastolic Congestive Heart Failure; Diastolic Arterial Pulse Pressure,0.9953120946884155,medical
border,Border Of Heart; Infiltrative Tumor Border Configuration,0.9953262805938721,medical
invasive,Monitored Anesthesia Care Mac For Deep Complex Complicated Or Markedly Invasive Surgical Procedure; Invasive Infections,0.995347797870636,medical
biliary,Biliary Tract Structure; Biliary System Stone; Biliary Tract Laparoscopy Assessment Gallbladder Appeared Normal Treatment; Systems Extrahepatic Biliary; Biliary Drains,0.9953499436378479,medical
bronchial,Bronchial Structure; Bronchial Secretion; Stents Bronchial; Bronchial Wall Thickening; Bronchial System; Structure Of Bronchial Artery; Bronchial Hygiene Therapy; Tracheo Bronchial; Enlarged Bronchial Artery; Bronchopulmonary Segment Of Bronchial Tree; Bronchial Stent Occlusion; Branch Of Left Bronchial Arterial Tree; Bronchial Sleeve Resection; Auscultation Bronchial Breath Sounds; Bronchial Breath Sounds At Left Base; Bronchial Carcinoid; Trunk Of Right Bronchial Artery,0.9953572154045105,medical
basilic,Indwelling Catheter Picc Line In Right Basilic Vein,0.9953994154930115,medical
basilar,Basilar Atelectasis; Aneurysm Of Basilar Tip,0.9954032301902771,medical
resection,Deep Resection Margin; Tumour Resection; Surgically Created Resection Cavity; Resection Of Rib; Pulmonary Resection; Resection Of Carina Of Trachea; Colon Resection; Resection Of Cecum And Terminal Ileum; Proximal Resection Margin; Resection Of Liver; Segmental Resection; Partial Resection Of Lung; Incomplete Resection; Pancoast Tumor Resection; Cancer Resection; Resection Of Small Intestine; Wedge Resection Of Lung; Bronchial Sleeve Resection; Intestine Resection; Wedge Resection Action; Complete Resection Of Colon,0.995405375957489,medical
biopsy,Biopsy Of Mediastinal Lymph Node; Biopsy Speciman; Other Biopsy Device; Biopsy Of Trachea; Biopsy With Ct Guidance Of Left Lung; Guidance For Percutaneous Biopsy : Find : Pt : Chest Lung : Doc : Imaging Modality; Biopsy Of Cervical Lymph Node; Coaxial Biopsy System; Transthoracic Needle Aspiration Biopsy; Wedge Biopsy; Biopsy Nodule; Computed Tomography Guided Core Biopsy; Transthoracic Lung Biopsy; Fine Needle Aspiration Biopsy Procedures; Biopsy Of Liver Procedure; Ultrasound Guided Liver Biopsy; Biopsy Of Bronchus; Biopsy Of Brain,0.9954118132591248,medical
excision,Margins Of Excision; Excision Of Right Adrenal Gland; Excision Of Group Of Lymph Nodes; Excision Of Mass Procedure; Segmental Excision Of Colon; Excision Procedures On Lymph Node Of Axilla; Excision Of Neoplasm; Excision Of Lamina Of Cervical Vertebra; Complete Excision Of Left Lung,0.9954196810722351,medical
occlusion,Obstruction Occlusion; Occlusion Of Blood Vessel; Arterial Occlusion Treatment; Inferior Mesenteric Artery Occlusion; Embolic Occlusion; Bronchial Stent Occlusion; Crao Central Retinal Artery Occlusion; Arterial Occlusion Vertebral Artery Right; Arterial Stent Occlusion,0.9954239130020142,medical
permanent,Permanent Pacemaker,0.9954448342323303,medical
catheterization,Foley Catheterization; Catheterization Procedures; Cardiac Catheterization Placement Of Stent 1,0.9954515099525452,medical
place,3 Lead Electrocardiogram Rhythm Strip : Pacemaker In Place; Endotracheal Tube In Place; Pet Lays In One Place All Day,0.995469868183136,medical
spine,Multisection : Find : Pt : Spine . Cervical : Doc : Ct; Multisection : Find : Pt : Spine . Thoracic : Doc : Ct; Multisection : Find : Pt : Abdomen Spine . Lumbar : Doc : Ct; Multisection : Finding : Point In Time : Spine . Lumbar : Narrative : Mri; Multisection : Finding : Point In Time : Spine . Thoracic : Narrative : Mri; Magnetic Resonance Imaging Of Thoracic Spine; Magnetic Resonance Imaging Of Lumbar Spine; Multisection : Finding : Point In Time : Spine . Cervical : Narrative : Mri; Magnetic Resonance Imaging Of Cervical Spine; Kyphosis Deformity Of Spine; Injury Of Cervical Spine; Dendritic Spine Neck; Magnetic Resonance Imaging Mri Of Spine; Examination Of Spine; Computerised Tomography Of Spine; Computed Tomography Of Cervical Spine; Head And Cervical Spine; Scoliosis Of Thoracolumbar Spine; Observation Of Thoracic Spine; Computed Tomography Of Thoracic Spine; Thoracic Or Lumbar Spine; Pain In Thoracic Spine; Computed Tomography Of Lumbar Spine,0.9954861998558044,medical
embolus,Embolism Embolus; Assess For Pulmonary Embolus .; Multiple Pulmonary Embolus; Evidence Of Embolus; Bacterial Embolus; Embolus Lower Extremity; History Of Pulmonary Embolus,0.9954967498779297,medical
examination,Radiologic Examination Of Chest; Examination Of Chest; Examination Of The Abdomen; Examination Of Spine; Examination Heading; Pre Operative Examination; Physical Examination Finding; Examination Of Lungs; Examination Of Neurological System; Examination Questions; Radiographic Examination; Physical Examination Date,0.9955119490623474,medical
transfusion,Transfusion Of Plasma; Complication Of Blood Transfusion,0.9955127239227295,medical
retrograde,Ercp Endoscopic Retrograde Cholangiopancreatography,0.9955186247825623,medical
multi,Multi Detector Computed Tomography Angiography,0.9955262541770935,medical
electronic,Emr Electronic Medical Record; Electronic Portal Imaging Devices,0.9955318570137024,medical
popliteal,Structure Of Popliteal Vein; Structure Of Popliteal Artery; Lower Extremity Femoral Vein Popliteal Vein; Deep Venous Thrombosis Of The Popliteal Vein,0.9955398440361023,medical
hemodialysis,Hemodialysis Catheters; History Of Hemodialysis,0.9955486059188843,medical
hiatal,Paraesophageal Hiatal Hernias; Hernias Hiatal Large; Axial Hiatal Hernia,0.9955523610115051,medical
silicone,Silicone Implant Device; Silicone Gel Filled Breast Implant,0.9955599308013916,medical
segment,Intermediate Segment Of Free Lower Limb; Proximal Segment Of Free Upper Limb; St Segment Elevation Myocardial Infarction; Left Main Coronary Artery Segment; Ramus Intermedius Artery Segment; Upper Lobe Segment Of Left Pulmonary Artery; Proximal Segment Of Free Lower Limb; Segment Of Colon; Bronchopulmonary Segment Of Bronchial Tree; Intermediate Segment Of Free Upper Limb; Regional Segment Of Venous Tree,0.9955720901489258,medical
biopsies,Needle Biopsies Large Core,0.9955923557281494,medical
stroke,History Of Stroke Of Cerebellum; Thrombotic Stroke; Stroke Like Symptoms; Acute Ischaemic Stroke,0.9955971240997314,medical
aortic,Aortic Arch Structure; Repair Of Aortic Aneurysm; Aortic Tortuosity; Para Aortic Region; Aortic Bifurcation Bypass Graft Procedure; Aortic Valve Structure; Chest Aortic Arch Head Neck Carotid Artery; Calcification Of Aortic Valve; Intra Aortic Balloon Pump Consoles; Thoracic Aortic Dissection; Peri Aortic; Fusiform Abdominal Aortic Aneurysm; Abdominal Aortic Calcification; Aortic Valve Stenosis; Aortic Annulus Calcification; Abdominal Aortic Dissection; Acute Aortic Dissections; Aortic Lymphadenopathy; Aortic Artery Thrombosis; Aortic Arch Branch; Aortic Valve Regurgitation,0.9956091642379761,medical
diseases,Diseases Diagnoses; Diseases Of The Maxillary Sinuses; Chest Diseases; Obstructive Diseases; Diseases Of The Lymph Nodes; Cholestatic Diseases Liver; Diseases Component,0.9956139326095581,medical
scans,Pulmonary Ventilation Perfusion Scans,0.99561607837677,medical
systolic,Systolic Congestive Heart Failure; Maximum Systolic Blood Pressure,0.995618999004364,medical
mi,Mi Myocardial Infarction; Mi Post; Cardiac Mi,0.9956226944923401,medical
physician,Resident Physician; Ordering Physician; Note : Find : Pt : Setting : Doc : Physician Attending; Referring Physician; Emergency Physician; Physician S Assistants; Staff Physician,0.9956236481666565,medical
record,Medical Record Device; Emr Electronic Medical Record; Meditech Health Record System,0.9956247806549072,medical
bronchoscopy,Flexible Bronchoscopy; Rigid Bronchoscopy; Bronchoscopy With Bronchoalveolar Lavage,0.9956251382827759,medical
pa,X Ray Of Chest Pa And Lateral Views Procedure; Pa Upright,0.9956304430961609,medical
fluorodeoxyglucose,Fluorodeoxyglucose Positron Emission Tomography; Fluorine 18 Fluorodeoxyglucose Avid Tumor,0.9956331849098206,medical
thoracoscopic,Video Assisted Thoracoscopic Surgeries,0.9956363439559937,medical
contrast,Radiographic Contrast Material; Intravenous Contrast; Computerized Transaxial Tomography Without Iv Contrast; Computerized Axial Tomography Of Brain With Radiopaque Contrast; Contrast Agent Administered Identifier; Computerized Axial Tomography Without Contrast; Magnetic Resonance Imaging Using Gadolinium Contrast Procedure; Contrast Bronchogram; Ct Scan Of Abdomen Without And With Iv Contrast Procedure; Contrast Enhanced Computed Tomography; Contrast Enhancing Lesion; Before Contrast Medium; Scan With Contrast; Magnetic Resonance Imaging With Contrast; Computed Tomography Of The Brain Without Contrast; Computerised Tomography With Intravenous Contrast; Ct Scan Chest With Contrast; Abdominal Ct Scan With Contrast; Pelvic Computed Tomography With Contrast; Ct Of Abdomen And Pelvis Without Contrast; Contrast Enhanced Magnetic Resonance Imaging; Infusion Reaction Extravasation Of Contrast Material; Magnetic Resonance Imaging Of The Brain With And Without Contrast; Ct Of Chest Without Contrast; Neck Computed Tomography With Contrast; Ct Of Chest With Iv Contrast Procedure,0.9956438541412354,medical
hernia,Oesophageal Hiatus Hernia; Lih Left Inguinal Hernia; Ih Inguinal Hernia; Rih Right Inguinal Hernia; Axial Hiatal Hernia; Hernia Of Cerebellar Tonsil Into Foramen Magnum; Sliding Hiatus Hernia; Unspecified Ventral Hernia Without Mention Of Obstruction Or Gangrene; Bilateral Inguinal Hernia; Hernia Surgery; Incarcerated Femoral Hernia; Right Femoral Hernia,0.9956459403038025,medical
foot,Edema Of Foot Finding; X Ray Of Foot : Postoperative Findings; Ulcer Of Foot; Cold Right Foot; Cold Left Foot; Structure Of Sole Of Foot,0.9956473112106323,medical
therapeutic,Therapeutic Abdominal Paracentesis; Therapeutic Radiology For Cancer Treatment; Anticoagulation Drug Level Below Therapeutic; Therapeutic Interventions; Therapeutic Thoracentesis,0.9956569671630859,medical
lobectomy,Partial Lobectomy Of Lung; Pulmonary Lobectomy,0.9956673383712769,medical
balloon,Balloon Dilatation Catheter; Intra Aortic Balloon Pump Consoles; Balloon Dilatation,0.9956765174865723,medical
catheters,General Purpose Central Venous Catheters; Drainage Catheters; Intravenous Catheters; Pigtail Catheters; Vascular Catheters; Catheters Pleural; Intermittent Drainage Urethral Urinary Catheters; Gastrostomy Catheters; Hemodialysis Catheters; Ventricular Catheters,0.9956889748573303,medical
tracheostomy,Tracheostomy Device; Respiratory Equipment Tracheostomy Tubes; History Of Tracheostomy,0.9956932067871094,medical
drainage,Drainage Catheters; Glaucoma Drainage Tube In Good Position; Drainage Tubes; Drainage Of Lymphatics; Intermittent Drainage Urethral Urinary Catheters; Drainage Using Computed Tomography Guidance; Drainage Of Ascites,0.995697557926178,medical
sterile,The Patient Was Prepped And Draped In The Usual Sterile Fashion; Application Of Dressing Sterile Procedure,0.9956983923912048,medical
compliance,Compliance With Treatment; Pulmonary Compliance,0.9957032203674316,medical
catheter,Catheter Device; Indwelling Foley Catheter; Peripherally Inserted Central Catheter Line Insertion; Peripherally Inserted Central Catheter Picc Double Luman; Pafc Pulmonary Artery Flotation Catheter; Peripherally Inserted Central Catheter Picc Single Luman; Peripherally Inserted Central Catheter Physical Object; Catheter Tip Device; Catheter Guide Wire Device; Catheter Subclavian; Balloon Dilatation Catheter; Central Venous Catheter Tip; Catheter Guiding May Include Infusion Perfusion Capability; Peripherally Inserted Central Venous Catheter Tip; Triple Luman Catheter; Catheter Fastener; Femoral Catheter; Indwelling Catheter Picc Line In Right Basilic Vein; Catheter Exit Site; Indwelling Catheter Picc Line Removal; Existing Catheter; Insertion Of A Foley Catheter; Peripheral Venous Catheter; Catheter Sheath; Icc Insertion Of Intercostal Catheter; Transseptal Catheter; Peripheral Catheter; Anaesthesia Catheter; Midline Catheter; Intravenous Catheter Placement,0.9957122802734375,medical
cath,Cath Hemodynamics Hemodynamic Monitoring; Port A Cath Placement,0.9957426190376282,medical
peritoneal,Free Air In Peritoneal Cavity; Peritoneal Fluid Body Substance; Peritoneal Implant; Pd Peritoneal Dialysis,0.995749294757843,medical
double,Peripherally Inserted Central Catheter Picc Double Luman,0.9957565665245056,medical
epidural,Epidural Intracranial Haemorrhage; Epidural Infusions,0.9957568049430847,medical
single,Single View; Peripherally Inserted Central Catheter Picc Single Luman; Cxr Single View; Medical Imaging Single Photon Emission Computed Tomography; Single Chamber Pacemaker Device,0.9957596063613892,medical
evaluation,Lung Mass Evaluation; Pre Operative Evaluation; Swallow Evaluation; Prior Patient Evaluation For Current Chief Complaint,0.9957706928253174,medical
extremity,Structure Of Venous System Of Upper Extremity; Right Upper Extremity Structure; Pelvis And Lower Extremity; Lower Extremity . Left Knee; Lower Extremity Femoral Vein Popliteal Vein; Lower Extremity Ischemia; Modest Extremity Pain; Superior Extremity Of Right Kidney; Lower Extremity . Right Lower Extremity Veins; Upper Extremity . Right Forearm; Lower Extremity Rash; Lower Extremity . Left Lower Leg; Upper And Lower Extremity; Multisection : Find : Pt : Extremity : Doc : Us; Extremity . Bilateral; Embolus Lower Extremity; Lower Extremity . Right Lower Leg; Ulcer Of Lower Extremity; Superior Extremity Of Left Kidney; Upper Extremity . Right Upper Extremity Veins; Angiography Of Extremity; Ultrasound Of Lower Extremity Veins,0.9957776069641113,medical
bifurcation,Aortic Bifurcation Bypass Graft Procedure,0.9957783818244934,medical
circumflex,Deep Circumflex Iliac Artery; Structure Of Circumflex Branch Of Left Coronary Artery,0.9957877397537231,medical
ovary,Transvaginal Ultrasound : Multiple Small Cysts Of Ovary; Mass Of Ovary; Structure Of Right Ovary,0.9957946538925171,medical
tract,Gastrointestinal Tract Pancreas; Gastrointestinal Tract Small Intestine; Gastrointestinal Tract Feces; Git Gastrointestinal Tract Haemorrhage; Biliary Tract Structure; Upper Gastrointestinal Tract Structure; Upper Gastrointestinal Tract Radiography; Structure Of Upper Respiratory Tract Cavity; Structure Of Outflow Tract Of Right Ventricle; Biliary Tract Laparoscopy Assessment Gallbladder Appeared Normal Treatment; Upper Aerodigestive Tract Structure; Transitional Cell Neoplasm Of The Urinary Tract; Gastrointestinal Tract Vascular Insufficiency; Gastrointestinal Tract Structure; Inflammatory Fistulous Tract,0.9958006143569946,medical
placement,Placement Action; Placement Of Tube; Central Line Placement; Nephrostomy Tube Placement; Ventricular Drain Placement; Placement Check; Placement Of Stent; J Tube Placement; Port A Cath Placement; Tube Drain Placement; Nasogastric Placement Tube; Lead Placement; Endobronchial Stent Placement; Cannula Placement; Cardiac Catheterization Placement Of Stent 1; Intravenous Catheter Placement,0.9958029389381409,medical
cardiac,Cardiac Ventricular Structure; Cardiac Shadow Viewed Radiologically; Right Cardiac Ventricular Structure; Cardiac Pacemaker Lead; Pacemakers Artificial Cardiac; Status Pacemaker Cardiac; Cardiac Effusion; Cardiac Insufficiency; Ccf Congestive Cardiac Failure; Prostheses Cardiac Valve; Cardiac Events; Cardiac Tissue; Left Cardiac Ventricular Structure; Cardiac Catheterisation Procedure; Cardiac Structure; Cardiac Neoplasm Uncertain Behavior Of Pericardium; Left Cardiac Artery Dominance; Cardiac Transvenous Pacemaker Device; Cardiac Catheterization Placement Of Stent 1; Post Cardiac Surgery; Recent Cardiac Arrest; Cardiac Mi; External Cardiac Pacemaker,0.9958198070526123,medical
pericardium,Procedures On Heart Pericardium; Section 3 Heart And Pericardium; Cardiac Neoplasm Uncertain Behavior Of Pericardium,0.9958266019821167,medical
dependent,Patient Notified Context Dependent Category; Ventilator Dependent; Niddm Non Insulin Dependent Diabetes Mellitus; Procedure Started Context Dependent Category; D Tachycardia Context Dependent Category,0.9958354234695435,medical
explanation,Explanation Of Plan : Medication,0.9958449006080627,medical
infiltrative,Chronic Infiltrative Lung Disease; Infiltrative Tumor Border Configuration,0.9958462119102478,medical
transvaginal,Transvaginal Ultrasound : Multiple Small Cysts Of Ovary,0.9958497285842896,medical
video,Video Assisted Thoracoscopic Surgeries,0.9958522319793701,medical
orogastric,Tube And Drain Connections Orogastric Tube,0.9958707690238953,medical
procedure,Implantation Procedure; Reintubation Procedure; Patient Positioning Procedure; Nuclear Medicine Imaging Procedure; Magnetic Resonance Imaging Using Gadolinium Contrast Procedure; Laser Suite Retina Patient Tolerated Procedure Well Treatment; Reimplantation Procedure; Surgical Removal Procedure; Ct Scan Of Abdomen Without And With Iv Contrast Procedure; Cdisc Sdtm Procedure Terminology; Revision Procedure; Procedure Sternum Wiring; Post Procedure; Generic Anaesthesia Procedure; Pre Procedure; Procedure Time Out; Perforation Procedure; Ultrasound Of Abdomen : Spleen Normal Procedure; X Ray Of Chest Pa And Lateral Views Procedure; Computed Tomography Of Abdomen And Pelvis Procedure; Bronchoscopic Procedure; Application Of Dressing Sterile Procedure; Artery Embolization Procedure; Notifications Procedure; Unlisted Vascular Surgery Procedure; Aortic Bifurcation Bypass Graft Procedure; Procedure Technique; Debulking Procedure; Harvest Procedure; Venography Procedure; Puncture Of Artery Procedure; Computed Tomography Of Abdomen : Pancreas Not Well Visualized Procedure; Venipuncture Procedure; Speciman Obtained By Fine Needle Aspiration Procedure; Cardiac Catheterisation Procedure; General Anesthesia Procedure; Computed Tomography Of Chest Abdomen And Pelvis Procedure; Computed Tomography Of Abdomen : Adrenal Gland Not Visualized Procedure; Monitored Anesthesia Care Mac For Deep Complex Complicated Or Markedly Invasive Surgical Procedure; Removal Surgical Procedure; Excision Of Mass Procedure; Intraoperative Ultrasound Procedure; Aspiration Procedure; Application Of Bandage Procedure; Present Throughout The Entire Procedure; Type Of Procedure; Discharge Procedure; Bolus Infusion Procedure; Procedure Table; Held Inspiration Physiologic Challenge Procedure; Cauterization Procedure; Procedure Started Context Dependent Category; Vertebroplasty Procedure; Biopsy Of Liver Procedure; Staging Procedure Intent; Anchoring Procedure; Date Of Surgical Procedure; Ct Of Chest With Iv Contrast Procedure; Soaking Procedure; Reexploration Procedure; Lung Volume Reduction Procedure; Repeated Surgical Procedure; Incision Of Gallbladder Procedure,0.9958740472793579,medical
pacemaker,Cardiac Pacemaker Lead; Status Pacemaker Cardiac; Permanent Pacemaker; 3 Lead Electrocardiogram Rhythm Strip : Pacemaker In Place; Temporary Pacemaker; Cardiac Transvenous Pacemaker Device; Single Chamber Pacemaker Device; Pacemaker Ventricular; External Cardiac Pacemaker,0.9959024786949158,medical
admission,Hospitalization Admission,0.9959028363227844,medical
newly,Newly Diagnosed; Newly Diagnosed Non Small Cell Lung Cancer,0.9959090948104858,medical
