Term,TF-IDF Score
backflow,0.12842128599046504
ini,0.12842128599046504
contributor,0.1284074166300973
placmentclip,0.12822687864952292
lungspleura,0.12822687864952292
guidmonit,0.12822687864952292
masslad,0.12820945500421438
limites,0.12820945500421438
floating,0.12816136823850485
svs,0.12816136823850485
ilia,0.12813295547170225
simultaneously,0.12810420182095225
obtunded,0.12802721160270938
rdspacing,0.12802721160270938
ruler,0.12795975255821113
amended,0.12793630924098087
trea,0.12790979849790807
pericaval,0.12776928546888383
numerable,0.12772844371445866
alert,0.12772844371445866
hydrochephalus,0.12772844371445866
sugestive,0.12772844371445866
consequently,0.12767480663874597
unveil,0.1275871509344716
eustachian,0.1275871509344716
anteroparietal,0.1275871509344716
edemahemorrhage,0.1275254095592994
interseptal,0.12748984368522903
postfna,0.12746680207023234
aspirin,0.12746680207023234
cytologic,0.12746680207023234
cytolite,0.12746680207023234
thoraciclumbar,0.12731250454449988
abdompelvic,0.12731250454449988
lobeseries,0.12714359094971633
forther,0.12714359094971633
visually,0.12707374415689962
pneuothorax,0.12706799811653094
intercavitary,0.12706799811653094
contraabnorormalities,0.12706799811653094
correspondingly,0.12706799811653094
wellpositioned,0.12706799811653094
promiennt,0.12688923034410338
utility,0.12688923034410338
sickle,0.12688923034410338
fluidinspissated,0.12682417090106018
nonintubated,0.12682417090106018
carotidcerebral,0.12666528063707647
coughed,0.12662893236327638
postswallowing,0.12662893236327638
fluidconsolidation,0.126583228875276
directions,0.12653876536272304
activate,0.12643261304579229
enforcements,0.12643261304579229
fq,0.12643261304579229
fiftytwo,0.12641697242862496
bleedneg,0.12640757028588565
willing,0.12640757028588565
prolongation,0.12640323836972406
nectars,0.12640323836972406
thins,0.12640323836972406
ependymitis,0.12624503779939109
motionlimited,0.126186619848675
medicated,0.126186619848675
implying,0.126186619848675
aneurysmanesthesia,0.12602794984205404
expression,0.12600775907968137
brushing,0.12600775907968137
infiltr,0.12600775907968137
aponeurosis,0.12595897558122363
casted,0.12595897558122363
administrative,0.1259261683861299
evalaution,0.1258142741297122
unclog,0.12576388530188615
ethanol,0.1257089382640646
dbzc,0.125530863103996
phosphatase,0.12551737887674072
alkaline,0.12551737887674072
communications,0.12550817888031682
compr,0.1253451573368674
aftern,0.1253111809127453
septicemia,0.1250371573035304
bot,0.12503601448024054
platlets,0.12496739530757209
multiplicity,0.12496739530757209
hyrdropneumothorax,0.1249080811849643
penumomediastinum,0.1249080811849643
interpreting,0.12488662797622425
contras,0.12488662797622425
xmm,0.12486368095420809
calcificaiton,0.12480509499175947
cmsized,0.12479110041505562
worseming,0.12479110041505562
antibodies,0.12479110041505562
antidoctor,0.12479110041505562
rereplaced,0.12465045621123856
gtubefoley,0.12465045621123856
femora,0.12450458219137203
definate,0.12450458219137203
gemdoctor,0.1244902079505278
tf,0.1244902079505278
levoconvex,0.1244902079505278
increments,0.12439274284134735
stacked,0.12439274284134735
slowing,0.12436864449716814
oob,0.12425286173076092
falcine,0.12414594274186734
airaveolargram,0.12402217410293005
refuse,0.12402217410293005
gantry,0.12396873025226654
deemphasizes,0.12396873025226654
approximagely,0.12396873025226654
utis,0.12394924655292881
slated,0.12394924655292881
postcannulation,0.12394924655292881
attemps,0.12394924655292881
hshaped,0.12389645506919847
evolutional,0.12380057691026952
volar,0.12371973680346215
peculiar,0.12371973680346215
unopposed,0.12371973680346215
subluxationdislocation,0.12371973680346215
corticated,0.12371973680346215
reexploration,0.12356268357439627
eus,0.12356194275194088
pulsewave,0.1235581651948592
varicoid,0.12354510666346988
spindal,0.12354510666346988
involvemen,0.12346389908419438
tech,0.12337476841891769
trans,0.12332254266038664
subinsural,0.12330766213938124
judged,0.12324548465789013
hbcb,0.12324548465789013
steristrips,0.1231712697041258
cavagram,0.12316591861623805
ama,0.12309856049556198
abdmoinal,0.12302071088651714
dysuria,0.12298102797639751
postvoiding,0.12298102797639751
postvoid,0.12298102797639751
obstructionhydronephrosis,0.12298102797639751
prevoiding,0.12298102797639751
residuall,0.12298102797639751
thrombisswelling,0.1229724802178802
bridle,0.12296788802661048
stiffened,0.12296788802661048
postpylorus,0.12296788802661048
blindly,0.12296788802661048
polyploid,0.12292653430099788
discretion,0.12292653430099788
inandequately,0.12292653430099788
narrrow,0.12288776814443113
degradation,0.12285470857988848
capable,0.12285470857988848
diluted,0.12283437342945094
infectioninflammation,0.12275676126644994
ideally,0.12271632985558797
sternocleidomastoid,0.1225922785724217
congenitaldevelopmental,0.12257780703443778
spondylotic,0.12256094554081504
combines,0.12256094554081504
ridge,0.12256094554081504
prebiopsy,0.12249017641470081
laryngocele,0.12246906505266174
bra,0.12237165230197093
oput,0.12237165230197093
ctradiographs,0.12236699915036188
fluidmucosal,0.12228641700473608
dizzyness,0.12228641700473608
tnsillar,0.12228641700473608
strokemassintracranial,0.12219049356319889
hemineglect,0.12219049356319889
cs,0.12208414127916471
matters,0.12208414127916471
frontalis,0.12208414127916471
pursue,0.12207253646903013
eccentrically,0.12206194403219822
craniotomyresection,0.12202053560657049
cranioto,0.12202053560657049
wcntrsttumor,0.12202053560657049
thypointensity,0.12202053560657049
availible,0.12199870785284382
vasgogenic,0.12199870785284382
fopr,0.12199870785284382
proliferative,0.12196381550620905
digitally,0.1217714720672393
saved,0.1217714720672393
evala,0.121664721913727
bimalleolar,0.12122584363031326
negotiated,0.1212168144158402
postpicc,0.12117098520060192
tubeof,0.12100324007693401
panlobar,0.12096952053181222
statuslethargy,0.12089458957241124
crescent,0.12085205046960722
splays,0.12085165092706798
apperarance,0.12085165092706798
atelectasisnear,0.12085165092706798
permacath,0.12085165092706798
kernel,0.12084560840602893
deposithemangioma,0.12074551497722631
hyperitnense,0.12074551497722631
appeas,0.12074551497722631
mediteck,0.1207113164872063
bibasilarly,0.12070780771321261
tram,0.12070780771321261
bihemispheric,0.12048593122809281
wpast,0.1204238799460146
corticospinal,0.120369570263228
colic,0.12009430826608955
pai,0.12002060582477132
observable,0.11998982087935336
concomittant,0.11991832837175925
possibilty,0.11991832837175925
broadspectrum,0.11991832837175925
entertained,0.11991832837175925
preferential,0.11986064744476149
mospt,0.1197537337492487
normalizes,0.1197537337492487
creatine,0.1197537337492487
engulfs,0.11965309281873236
cow,0.1196167061928303
caliceal,0.11956317113868997
joins,0.11942844168976294
sludging,0.11942844168976294
sfa,0.11939045724891961
cook,0.11938203379474031
encephalomalcia,0.11934948510298161
complexities,0.11934948510298161
fic,0.11913864707963846
cysticnecrotic,0.11913864707963846
marginate,0.11912896766644386
noncompressibility,0.11906781828502469
strandingedema,0.11899185685281885
caradiomediastinal,0.11879212778727581
characte,0.11879212778727581
constituents,0.11879212778727581
rightwar,0.11879212778727581
pneumothoorax,0.11879212778727581
mediasintum,0.11879212778727581
fl,0.11865270600914107
forarm,0.11865270600914107
acfmedial,0.11865270600914107
withou,0.11859045786421384
pansinusitis,0.11851498948826691
basalar,0.11848245749394397
opactites,0.11848245749394397
opacitites,0.11848245749394397
athe,0.11840741673105833
thicknesses,0.11840741673105833
proctitis,0.11835769398978976
phonation,0.11823993935982488
fluroscopic,0.11823993935982488
chonic,0.11818384966483349
noncommunicating,0.11809502607356408
xfer,0.11809502607356408
hypodensityvasogenic,0.11807457236552305
extirely,0.11805320262027108
newunderlying,0.11805320262027108
elateral,0.11803642876796042
effusionhx,0.11794392381231969
mediastinallung,0.11785962956701566
aneurysmdissection,0.11767021997104632
ridging,0.1176222429208451
invastion,0.11753209663917365
manifestations,0.11742829945818209
movable,0.11742829945818209
mraf,0.11742181469572459
tumormet,0.11742181469572459
bronhc,0.11731924546618086
noncharacterized,0.11731924546618086
decisions,0.11731924546618086
gallbladdre,0.11720654201788189
inginial,0.11720654201788189
fractutres,0.11700479224731465
retrobulbar,0.11700479224731465
fluiddensity,0.11697180079772596
nonrim,0.11697180079772596
midstent,0.11678593257506188
detailing,0.11672233433819912
osmotic,0.11670897909414966
statusnew,0.11670897909414966
myelinolysis,0.11670897909414966
pareital,0.11670897909414966
released,0.11669698545827258
obstructi,0.11669698545827258
ultrasoundguidance,0.11663718660029851
cachexia,0.116612281717218
vertcarotid,0.11644977128778113
conerncing,0.11642083754978251
infectiontoxoplasmosis,0.11635309242977965
temporalparietal,0.11635309242977965
wernickes,0.11635309242977965
osteolysis,0.11632857078883477
uppertolower,0.11632857078883477
exchanging,0.11632028126577378
repesenting,0.11628979754309943
pathologicallyenlarged,0.11628979754309943
haustral,0.11626930282756812
eahn,0.11626930282756812
etoposide,0.1162657269018257
benadryl,0.11624736959869977
hives,0.11624736959869977
tagamet,0.11624736959869977
fluoroscopicallyguided,0.1162372109886299
divisions,0.11611859246187914
occlusioncompression,0.11599063216575078
uninvolved,0.11588632410049486
poorlydefined,0.115846486781503
ow,0.11581193212050286
hypoattenuated,0.11577791091731876
sacralization,0.11573534612829174
postgado,0.11556503082077241
infundibulum,0.11547904674797889
microadenoma,0.11547904674797889
thinsection,0.11547904674797889
thyroidsupraclavicular,0.11531424343666469
thyroidleft,0.11531424343666469
increas,0.11516068385030687
pariteal,0.11516068385030687
atelectasisfluid,0.11514188870683006
alveolarbronchiolar,0.11505476391900359
telelphone,0.11505476391900359
enlargedlarge,0.11505476391900359
aortography,0.1150355863387126
involveme,0.11487059610434239
elft,0.1148153025275813
burned,0.1148153025275813
lithlike,0.1148153025275813
nebh,0.11478259635691929
superfiscal,0.11474821618105928
ing,0.11474821618105928
enl,0.11474821618105928
necksoft,0.11474821618105928
ceraxl,0.11474821618105928
layed,0.11460757990533772
resutured,0.11460757990533772
cholangio,0.11460757990533772
cerebri,0.11459629494310751
arrests,0.11456392919071895
transducer,0.11456392919071895
pools,0.11454211350834442
gda,0.1145073433874327
sentence,0.11446291880346215
variants,0.11442854891599324
transudatee,0.11440581885065965
asked,0.11440581885065965
drapped,0.11440581885065965
intradermal,0.11440581885065965
transudateexudate,0.11440581885065965
parapna,0.11440581885065965
strawcolored,0.11440581885065965
fourmm,0.11432303743952463
ble,0.11426161977582094
flluid,0.11423380966333704
parked,0.1141334557316244
kneesleft,0.11389792562406133
intertarsal,0.11389792562406133
key,0.11374694218295224
love,0.11372924771111798
nocardia,0.11367716386361464
autonomic,0.11367716386361464
thyroiditis,0.11367716386361464
disorders,0.11367716386361464
thickennning,0.1134532538555107
emgulfs,0.11342478092716779
highest,0.11331474747469722
metastatsis,0.11331474747469722
emphasematous,0.11321778989500408
spn,0.11315094977508636
wbfb,0.11298354868730714
depicting,0.11296338502313036
prevoius,0.11296338502313036
artrey,0.11296338502313036
hemishpere,0.11291141823423324
fotnal,0.11291141823423324
ctcp,0.11288697727617461
areahemorrhage,0.11288697727617461
portacaval,0.11286978819854843
truncus,0.11281249381800228
subsuperior,0.11281249381800228
asbentos,0.11277025941189675
lover,0.11277025941189675
abnornal,0.11271979004053621
antero,0.11271979004053621
extrusion,0.11271979004053621
efface,0.11264682300959383
indent,0.11264682300959383
femaxil,0.1125895896711899
brodoefel,0.11251799557132126
hepatology,0.11250658351989276
lmp,0.11249845210964253
engage,0.11239301564473844
proximalarch,0.11232902038267092
uc,0.11232902038267092
vertx,0.11216901782992611
narrowss,0.1121377253143275
leison,0.11206699077277614
appraoch,0.11206699077277614
segmenal,0.1120273806723716
abovementioned,0.11199713388779972
extraaxially,0.11199713388779972
thyperintensities,0.11198197496991046
wellrounded,0.11197381758211863
intracanalicular,0.11197381758211863
periumbilical,0.11195859056739746
extraosseous,0.11195231512717951
manifests,0.11195231512717951
definable,0.11195231512717951
massesliver,0.1118654980845998
transamnitis,0.1118654980845998
preformed,0.11168685995691204
symptomatically,0.11157652688627952
baium,0.11157652688627952
swellingseroma,0.1115456697055387
understanding,0.1115388544186132
thoracentitis,0.1115388544186132
visuzlization,0.11153054910366192
twopaired,0.11153054910366192
ununited,0.1114635953736787
arteriesbranches,0.11145425144762994
carecent,0.11145425144762994
lingulaleft,0.11145425144762994
microvascualr,0.11145100637132016
priventricular,0.11145100637132016
heparininduced,0.11143950767576997
caspofungin,0.11143950767576997
youll,0.11143950767576997
venogramdopplers,0.11143950767576997
onewall,0.11136009554537768
bronchialintercostal,0.1113503646234403
differetial,0.11132771731818461
foramena,0.11129015723609066
pecta,0.11128162554045397
fluidattenuating,0.11125464510612601
amdct,0.11116055493599859
bypasses,0.11116055493599859
gadoliniumbased,0.11114171836603724
suprajacent,0.11114171836603724
advaseal,0.11114171836603724
surgicel,0.11114171836603724
otolaryngology,0.1111341908971
unkown,0.1111341908971
ganglioglioma,0.11097920471825638
gangliocytoma,0.11097920471825638
hight,0.11097920471825638
aidsrelated,0.1109255127140893
vaxel,0.11088710139665874
introducerpeelaway,0.11088710139665874
intratesticular,0.11084587504564729
opacitification,0.11068233035783392
arts,0.11068118653478314
desac,0.11067507823828371
shear,0.11062966446531573
parietovertex,0.11062966446531573
sucal,0.11051644827705191
effacment,0.11051644827705191
demonstarte,0.11049880262406445
peritonealomental,0.11049880262406445
baldder,0.11049880262406445
meaures,0.11049880262406445
extenisve,0.11049880262406445
saliva,0.11042942547734481
prebarium,0.11042942547734481
instructed,0.11042942547734481
historylgib,0.11031591749770109
electrolyte,0.11019741744361126
alhernatively,0.11014002541708948
histoyr,0.11014002541708948
presentthe,0.11014002541708948
hematomaassess,0.11008659089889603
gloima,0.11008523642583525
enhancemant,0.11008523642583525
multicenteric,0.11008523642583525
herniaion,0.11008523642583525
edma,0.11008523642583525
dd,0.11008523642583525
nonselective,0.110081610004875
juncture,0.110081610004875
angiogramvenogram,0.110081610004875
discloses,0.11000525595904517
mulitplanar,0.11000525595904517
longitudinally,0.11000525595904517
metastsatic,0.10998894298252535
cytological,0.10998894298252535
envelops,0.10998625969243075
sluggish,0.10986406872646627
osteolytoc,0.10986149959979016
paraspinous,0.10982587865574953
dropeval,0.10979462276391104
ductus,0.10979337564401447
indolent,0.10955722536045104
alternating,0.1093776220542774
lowere,0.10929179554149997
segmentallarger,0.10929179554149997
smallsubsegmental,0.10929179554149997
rbbb,0.10929179554149997
trachealright,0.10929179554149997
midazolam,0.10916583004719482
nontarget,0.10899222702832304
tarlov,0.10868130379016629
steriley,0.1086768396946891
toosmalltocharacterize,0.10860269689255267
consistant,0.10860269689255267
veinsuperior,0.10852457051509082
neckcystic,0.10850325480884476
lls,0.10850325480884476
penetrate,0.10842917968897714
rigidus,0.10842907541563072
calcaneal,0.10842907541563072
hallux,0.10842907541563072
monophasic,0.10830749882500905
pvr,0.10830749882500905
abis,0.10830749882500905
cool,0.10830749882500905
deflections,0.10830749882500905
biphasic,0.10830749882500905
floo,0.1083023520179519
definte,0.10827014103963457
hilarperibronchial,0.10811206520833608
hilarperibronhial,0.10811206520833608
formationa,0.10801875754418128
surgicell,0.10801875754418128
pva,0.10768894242586967
fulfill,0.10750156297795438
dimensionelectromagnetic,0.10750156297795438
qith,0.10750156297795438
mammography,0.10749453635377912
cervicocerbral,0.10742987975213027
pel,0.10740550326907505
heterotopic,0.10740550326907505
ample,0.10731523451419288
fronal,0.10727567476675158
subtly,0.10727567476675158
pneumoniahypotension,0.10721105895460847
seldinger,0.10712569402327418
bollous,0.107120303393616
impress,0.107120303393616
yeast,0.10703952358892128
notwitstanding,0.10703952358892128
approprialy,0.10693201003703462
secretionstumor,0.1068683777422741
marginates,0.1068683777422741
cnm,0.10683755935738219
parenteral,0.10683755935738219
xlaplysis,0.10679788094232037
wenteric,0.10679788094232037
metatstasis,0.1066013867538083
perventricular,0.1066013867538083
footdrop,0.1066013867538083
bedridden,0.1062588572209896
tach,0.1062588572209896
neuroforaminal,0.10621492060337939
pertechnetate,0.10603777982504406
rbcs,0.10603777982504406
aliquot,0.10603777982504406
taggedrbc,0.10603777982504406
temporally,0.10603777982504406
particulary,0.10603777982504406
infectioun,0.10598602725181018
fivemm,0.10598602725181018
tags,0.10598602725181018
waived,0.10595075067788644
hemopericardium,0.10588553096080318
attenutation,0.10588553096080318
tentoril,0.10585766501796144
suggseting,0.10585766501796144
awaited,0.10583779134858712
hyoxia,0.10583779134858712
aspirational,0.10583779134858712
parietalpterional,0.10580982331166691
effaces,0.10578369446629789
mediastinalright,0.10572667863511108
lymphadneopathy,0.10570482617056005
collimations,0.10567460038309598
manifest,0.10567460038309598
pacemakers,0.10567460038309598
capacious,0.10566983346025807
massabnormal,0.10565313798923524
eggwhites,0.10564641145518162
halfemptying,0.10564641145518162
wt,0.10564641145518162
unread,0.10562963914699389
surronding,0.10543822518136008
hemorrhagehemtoma,0.10543822518136008
frontaltemporal,0.1054154075213737
metastitic,0.1054154075213737
anx,0.10525921093338718
fdouble,0.10525921093338718
equally,0.10522140102301107
subocipital,0.10514078007948537
bilbasilar,0.10513687286998459
sepsisshock,0.1051350800568464
liverdic,0.1051350800568464
chopped,0.1051350800568464
balls,0.1051350800568464
nonshadowing,0.1051350800568464
xdays,0.10507427096524356
dysequilibrium,0.10507427096524356
disequilibrium,0.10507427096524356
symmpetrically,0.1050351495458539
ridneys,0.1050351495458539
femoraldistal,0.1050351495458539
adremnal,0.1050351495458539
ndorder,0.10497593701215957
thorder,0.10497593701215957
secondorder,0.10497593701215957
mucusretention,0.10492181072517152
parasellar,0.10492181072517152
flowvoids,0.10492181072517152
subdiaphragmatically,0.10491822985723041
immobilization,0.10489506764449086
osseos,0.10477157932150305
interventionalist,0.10476147026894309
microhemorrhages,0.10465468310587688
moderatetomarked,0.10465468310587688
calcificationspneumocephalus,0.10465468310587688
nchct,0.10463743930548189
cricolaryngeal,0.10459580965862378
nocoatnocover,0.1045551497329727
wdoctor,0.1045551497329727
fascial,0.10454864926642414
thickeing,0.10454048046048864
cloudyappearing,0.10454048046048864
cloudy,0.10454048046048864
reseection,0.10438658825259203
hisotory,0.10438658825259203
infectionabcess,0.10438333173375186
labled,0.10438333173375186
thru,0.10438333173375186
ig,0.1043409823644894
hlar,0.1043409823644894
partiallycalcified,0.10432454020883544
nonsegmental,0.10397486060263504
invagination,0.10393780201613266
submassive,0.10391013707559346
borderlinesized,0.10383715688402495
pneumonectomyl,0.1038270188534983
gm,0.10355974365458584
ancef,0.10355974365458584
conservative,0.10355974365458584
controllesion,0.10355974365458584
hilal,0.10343585319427875
hypertrophied,0.1031780419248634
bulkyappearing,0.10294630297659381
trachiostomy,0.10294630297659381
involuntary,0.10294630297659381
insufflating,0.1029238330504936
parietalfrontal,0.1028860836245248
parietofrontal,0.1028860836245248
tia,0.10285521391541151
membrane,0.10285521391541151
lunate,0.1028533150417142
app,0.1028533150417142
postcast,0.1028533150417142
radiocarpal,0.1028533150417142
procedurerelated,0.1028194004189614
parital,0.1028194004189614
onc,0.10274919409210659
refuses,0.10274919409210659
plastics,0.10274919409210659
antibio,0.10274919409210659
grafting,0.10274919409210659
nonfunctional,0.10274919409210659
spetic,0.10269743802761237
hardcopies,0.10269743802761237
disguising,0.10252535435195215
accelerated,0.10252535435195215
computerized,0.1025047579955252
stensois,0.1025047579955252
sigomid,0.1025047579955252
invadearise,0.1025005900184065
origination,0.1025005900184065
inflamation,0.10244844253389596
teens,0.10244844253389596
utiliaing,0.10244844253389596
recovers,0.10244844253389596
simultaneous,0.10244844253389596
oraliv,0.10244844253389596
ventriclomegaly,0.10242033119651985
masseslymphadenopathy,0.1024085043356075
dysarthriaplease,0.10237417273860823
henisphere,0.10237417273860823
aerodigestive,0.1022387180778041
tumoratelectasis,0.1022387180778041
booked,0.10216918008760335
unabl,0.10210139963553469
generous,0.10210139963553469
mensenteric,0.10198984461617908
petnegative,0.1017697726590717
vessle,0.10166169672356835
houstaff,0.10163884525081546
righe,0.10163884525081546
threeminutedelayed,0.10163884525081546
gurgling,0.10163109785593719
dried,0.10163109785593719
subcortial,0.10156263842429784
containment,0.10155987214811883
rereview,0.10155987214811883
examinationthe,0.1015306417286458
mantle,0.1015306417286458
dvd,0.10152984343869242
therapists,0.10152984343869242
hook,0.10152924246996337
somatostatin,0.10144708123838417
acquiistion,0.10143509008643087
endstagehoneycomb,0.10143509008643087
diseaes,0.10143509008643087
parasept,0.10143509008643087
cicatrical,0.10143509008643087
morisons,0.10142721083763039
piece,0.10139036735530563
cyberct,0.10129246342566721
plmtmonth,0.10129246342566721
paraspinally,0.10129246342566721
guidneedl,0.10129246342566721
opted,0.10129246342566721
bronchvascular,0.10124973352189187
filtration,0.10119978835998283
glomerular,0.10119978835998283
premotor,0.10119978835998283
designated,0.10119839997732018
hyponatermia,0.10107779192372224
ibs,0.10107779192372224
aorticceliac,0.10107779192372224
hypothyroid,0.10107779192372224
gastritis,0.10107779192372224
masslymphadenopathy,0.10102306426011817
tshaped,0.10095396501414537
beaking,0.10095396501414537
gate,0.10095396501414537
nauseavomitting,0.10095396501414537
fibroadenomas,0.10091443912084617
pleralcutaneous,0.10090790362029112
types,0.10090790362029112
mycobacteria,0.10090790362029112
exceed,0.10090272669256418
ofa,0.10090272669256418
proceeded,0.10087609115385815
subcorinal,0.10061963177390479
interrupting,0.10061963177390479
deoxygenation,0.10061963177390479
emobolism,0.10061963177390479
deal,0.10061963177390479
lymphoid,0.10060222168520536
periairway,0.10060222168520536
ambiens,0.10057443561310778
ambu,0.1005210850637104
extrends,0.10046760355600834
doubled,0.10046760355600834
bonopty,0.10041648078459253
monopty,0.10041648078459253
feverklebsiella,0.10041648078459253
cel,0.10041648078459253
vetebral,0.10041648078459253
inguinalfemoral,0.10037316354925381
patches,0.10034678100616326
dysplasia,0.10029871500068295
cinereum,0.10022310056529696
tuber,0.10022310056529696
stalk,0.10022310056529696
hypothalamus,0.10022310056529696
involvr,0.10021881398236052
contrasts,0.10021881398236052
posteiorly,0.10021881398236052
horus,0.10013123768432534
teaspoonfuls,0.10005124120680489
hypodenisity,0.10001001155646194
warrented,0.10001001155646194
preious,0.10001001155646194
diffuseweighted,0.09990108894230595
twodimensional,0.0997288970874496
mesaures,0.09972681053787964
tends,0.0996157103906526
overflow,0.0996157103906526
precarina,0.09957802208295408
multicentricity,0.09953318937018789
hemmorhagic,0.09953318937018789
repositi,0.09943775525927938
pick,0.09943775525927938
senapati,0.09943775525927938
powerpicc,0.09943775525927938
twolead,0.09938477296657514
slit,0.0993290800662292
infaction,0.09913057521880204
abscessing,0.09905453214654523
threatening,0.09905453214654523
broach,0.09905453214654523
sternomanubrial,0.09905453214654523
spreading,0.09905453214654523
hyropneumothorax,0.09905453214654523
scarringgroundglass,0.09904440703856181
inflations,0.09902345322375089
crampy,0.09902345322375089
postangioplasty,0.09902345322375089
meals,0.09902345322375089
apetite,0.0989511785264357
enerocutaneous,0.09893727082666308
evidende,0.09893727082666308
pnape,0.09887973250159296
selfadministrated,0.09887973250159296
szm,0.09882805938208875
ci,0.0987926478491835
effacemd,0.0987926478491835
cerumen,0.0987926478491835
averaginng,0.0987926478491835
lessl,0.09852029967096727
advocated,0.09852029967096727
regarded,0.09852029967096727
acuteappearing,0.09852029967096727
ppm,0.09845803600347422
collapsible,0.09845803600347422
mediansternotomy,0.09845803600347422
ivp,0.09845803600347422
regquiring,0.09842503101343307
lazser,0.09842503101343307
lineusing,0.09836451880411619
pan,0.0983572189043594
intraductal,0.0983572189043594
illiac,0.0983572189043594
susceptibilityweighted,0.09833578553153076
ballooned,0.09833221774452648
intraveneously,0.09831284671448297
fails,0.09831284671448297
bronchiestasis,0.09831284671448297
thickenning,0.09829608830768706
plevis,0.09829608830768706
coprrelate,0.09829608830768706
charactarized,0.0980877772650002
usg,0.0980877772650002
completer,0.0980877772650002
claviculi,0.09807167872201226
arcuate,0.09806685196632324
systemureters,0.09806685196632324
collpased,0.09806685196632324
moieties,0.09806117938729948
echoplanar,0.09803345160498211
abovenoted,0.0979306666823
nml,0.09784841528519436
ammonia,0.09784841528519436
assessf,0.09774874490988385
carcinomatous,0.09770752890234874
cpn,0.0977068130516411
unsresolving,0.0977068130516411
fisutla,0.0977068130516411
unresolving,0.0977068130516411
tegaderm,0.0977068130516411
hypomotility,0.0977068130516411
afixed,0.0977068130516411
hypomobility,0.0977068130516411
unsres,0.0977068130516411
engulfed,0.09765509374239977
happost,0.09765509374239977
extensioninvasion,0.09765509374239977
extraocular,0.09755107221855708
finish,0.09749042961749595
sedationanesthesia,0.0974885481997853
retardation,0.0974885481997853
hypoxiafeverneutropenia,0.09732160089617538
pictures,0.09729549602564463
quantify,0.09727031675478674
previouslyimage,0.09727031675478674
amlw,0.09722595847169606
osteocyte,0.09720917068766707
bacteri,0.09720917068766707
counted,0.09720917068766707
brewer,0.09720917068766707
hairpin,0.09719548576188504
condyle,0.09717707971146278
classified,0.09714642488028499
ambiant,0.09712805701996602
corellation,0.09712805701996602
mycobacterium,0.09701564966884231
stainsplease,0.09701564966884231
evalauation,0.09691388366936227
mmleft,0.09691388366936227
excludeddiffuse,0.09691347750615804
brochovascularseptal,0.09691347750615804
chests,0.09691347750615804
geograhic,0.09684173726655955
polychamber,0.09684173726655955
esclude,0.0968388560881939
thinslice,0.09682572385290787
diamter,0.09682572385290787
bronhogenic,0.09682572385290787
tachycardiainduced,0.09682572385290787
aspreviously,0.09682572385290787
intraparenchynmal,0.09679767713901521
amyloid,0.09679767713901521
nodulescarring,0.09666430518426512
nondependently,0.09666328118630585
infratemporal,0.09664708862235437
tweight,0.09664708862235437
lparietal,0.09664055371010193
topography,0.09664055371010193
fmri,0.09664055371010193
dtifa,0.09664055371010193
neurosu,0.09664055371010193
dualleads,0.09656423855397955
postwater,0.09644084575457723
osteodestructive,0.09637773933178162
parasaggital,0.09636235781459142
aritfacts,0.09636235781459142
changedmildly,0.09636235781459142
seqeunces,0.09636235781459142
parietaloccipetal,0.09635394488413541
occipetal,0.09635394488413541
microvenous,0.09634724801278917
injlast,0.09634724801278917
intr,0.09634724801278917
pachickman,0.09634724801278917
tenday,0.0963073028721581
lungrectalbladder,0.0963073028721581
peripherals,0.09628242166062946
hardcopy,0.09628242166062946
nscslc,0.09628242166062946
hetergeneously,0.09624416687008872
anchor,0.0962293521121011
horizonally,0.09620035315257161
abdomial,0.09611869554669268
hydropneprhosisureter,0.09611869554669268
rparietoocciptal,0.09608240623595643
win,0.09608240623595643
batswedge,0.09604540719504766
radicles,0.09598750520194284
followups,0.09593222665523973
men,0.09593222665523973
gave,0.09593182178610946
thankspage,0.09590481045738347
refereed,0.09590481045738347
descriptions,0.09590481045738347
mc,0.09590481045738347
aam,0.09590481045738347
consultclose,0.09587049755852128
worsed,0.09579276980517255
nodularuity,0.09579276980517255
seies,0.09579276980517255
brachio,0.09570515634034976
mediastinalmass,0.09566837309430799
revah,0.09564319764872065
checklist,0.09564319764872065
fxkd,0.0956237421217041
adequatley,0.0956237421217041
fcalcified,0.0956237421217041
ascess,0.09557682258837359
traumayear,0.09557460253961092
creation,0.09551238527547247
articulations,0.09550929824939047
chestpostoperative,0.09533655316877357
opbstructive,0.09530051466373707
exclufe,0.09530051466373707
pecr,0.09530051466373707
cannnot,0.09530051466373707
anteriormost,0.0952279223541501
embous,0.0952279223541501
anothe,0.09513810070611037
rfocus,0.09513810070611037
ont,0.09513810070611037
panct,0.09513810070611037
invovling,0.09513810070611037
basisphenoid,0.09512277821767
hetergenous,0.09512277821767
ache,0.09508909586241533
dosage,0.09508015072043806
bronchointercostal,0.09508015072043806
pseudoanalgesia,0.09508015072043806
periceliac,0.09499731138798463
trees,0.09499731138798463
collaspe,0.09499731138798463
tachyardia,0.09499731138798463
fialure,0.09499731138798463
hilast,0.09493712965518676
injeval,0.0949355436558631
infarctionneoplasm,0.09488757758554184
rlll,0.09486369875640789
emppyema,0.09486369875640789
partiallyresolved,0.09484886819136897
ulstrasound,0.09484886819136897
gwilliams,0.09484886819136897
smalldilated,0.09484886819136897
arthroma,0.09470851060682664
joining,0.0946475382522966
hemoptyis,0.09463046348021978
flus,0.09460647694620651
incling,0.09460647694620651
nonst,0.09459939226175546
